A Bad Haircut	The perfect start to a bad hair day. [Core Expansion 1, Party Box]
Schindler's List	1993 Steven Spielberg film. Powerful real-life story of a Catholic businessman who eventually saved over 1000 Jews in Nazi Poland. [Core Expansion 2, Party Box]
School Buses	Large, yellow buses used to take children to school. [Kids Set]
School Lunch	Hot lunch, cold lunch, or bring your own lunch. [Junior Set (1st) & (2nd)]
School Pictures	How do I look? [Junior Set (2nd)]
Science Experiments	Your science experiment? I thought it was dinner! [Junior Set (2nd)]
Science Fair Projects	No human subjects, please! [Core Expansion 1, Party Box]
Science Fiction	In a galaxy far, far away ... [Core Expansion 1, Party Box]
Science Tests	Multiple choice or essay. [Junior Set (2nd)]
Scientists	Scientists study astronomy, biology, chemistry, geology, and other stuff. [Junior Set (1st) & (2nd)]
Scooby-Doo	TV cartoon dog who helps solve crimes. "Scooby-Doo, where are you?" [Junior Set (1st) & (2nd)]
Screaming	NOT SO LOUD! [Kids Set]
Screeching	Please stop. [Core Expansion 1, Party Box]
Sean Connery	1930- , Accomplished Scottish actor, although best known as the REAL Bond, JAMES Bond ... [Core Set, Party Box]
Seashells	The outer shells of sea animals. You can find them on the beach. [Kids Set]
Sesame Street	Children's television show featuring Big Bird. "Can you tell me how to get to Sesame Street?" [Kids Set]
Shake & Bake	... and eat. [Core Expansion 4, Party Box Expansion 1]
Shania Twain	1965- , Canadian country singer and songwriter. "Shania" means "I'm on my way" in Ojibwa. [Core Expansion 1, Party Box]
Sharks	Many species living today are similar to those from 100 million years ago. Because change is scary. [Core Set, Party Box]
Sharks	Meat-eating fish known for their speed, sharp teeth, and the large fins on their backs. [Kids Set]
Sharp Knives	Found in kitchen drawers, tackle boxes and butcher shops. [Junior Set (2nd)]
Shave & A Haircut	Two bits. [Core Expansion 4, Party Box Expansion 1]
Ships	Battleships, cruise ships, freighters, and oil tankers. [Junior Set (1st) & (2nd)]
Shipwrecks	"The lake it is said never gives up her dead . . ." - The Wreck of the Edmund Fitzgerald" [Core Expansion 3, Party Box Expansion 1]
Shoplifting	It's stealing and it's against the law. [Junior Set (2nd)]
Shopping	It's shopping-whether you buy something or not. [Junior Set (2nd)]
Shopping Mall	Three-quarters of the North American population visit a shopping mall at least once a month. [Core Expansion 1, Party Box]
Shrimp	Tiny to jumbo- they come in all sizes. [Junior Set (2nd)]
Sigmund Freud	1856-1939, Viennese psychologist and the originator of psychoanalysis and the Freudian slip. [Core Expansion 3, Party Box Expansion 1]
Silk	Produced as a cocoon covering by the silk worm, and used in fine fabrics and textiles. [Core Set, Party Box]
Silly Putty	It's putty in your hands! [Core Expansion 2, Party Box]
Sin & Redemption	Everybody deserves a second chance. [Core Expansion 4, Party Box Expansion 1]
Singing	Making music with your voice. La-la-la. [Kids Set]
Sisters	Sister, sister! [Junior Set (1st) & (2nd)]
Sitcoms	If they're so funny, WHY THE LAUGH TRACK? [Core Expansion 3, Party Box Expansion 1]
Skateboarding	It's just going downhill ... down stairs ... down ramps ... [Core Set, Party Box]
Skateboards	"Skateboarding is not a crime!" [Junior Set (1st) & (2nd)]
Skeletons	There are 206 bones in the human body. Count them! [Junior Set (2nd)]
Skiing	The Super Ginat Slalom: Swiss for "suicide." [Core Set, Party Box]
Skin & Bones	What would you be without them? [Core Expansion 4, Party Box Expansion 1]
Skinheads	Shaved heads, big boots. Some are Nazis, some are not. [Core Set, Party Box]
Skinned Knees	Ouch! Ouch! OUCH! [Junior Set (1st) & (2nd)]
Skunks	Black and white striped mammals known for their offensive smelling defensive spray. [Core Expansion 2, Party Box]
Skunks	Black, bushy-tailed animals with one or two white stripes down their backs. Stinky! [Kids Set]
Skydiving	Parachute canopies are usually made from nylon fabric that lasts for thousands of jumps - whether the skydiver does or not. [Core Set, Party Box]
Slash & Burn	And there goes another rain forest... [Core Expansion 4, Party Box Expansion 1]
Slasher Films	A real nightmare. [Core Expansion 3, Party Box Expansion 1]
Sledding	It would be more fun if you didn't have to climb back up the hill. [Kids Set]
Sleep	"Don't let the bedbugs bite." [Kids Set]
Sleeping Pills	I remember taking them ... I just ... don"t rememmer ... how mamy. [Core Expansion 1, Party Box]
Sleepovers	If you don't sleep, is it still a sleepover? [Junior Set (1st) & (2nd)]
Slice & Dice	A sharp knife is a safe knife. [Core Expansion 4, Party Box Expansion 1]
Slip & Fall	Watch out for ... too late! [Core Expansion 4, Party Box Expansion 1]
Slivers	Also known as splinters. The worst ones are under your fingernails. [Core Expansion 1, Party Box]
Slobodan Milosevic	1941-, former leader of Serbia, also known as "the Butcher of the Balkans." [Core Expansion 3, Party Box Expansion 1]
Sloppy Joes	My favorite recipe -open the can. [Core Expansion 1, Party Box]
Smith & Wesson	Firearms when ready! [Core Expansion 4, Party Box Expansion 1]
Smithsonian Institution	Located in Washington, D.C., the largest museum complex in the world. Wouldn't that be a great garage sale? [Core Expansion 2, Party Box]
Smoke	"Where there's smoke, there's fire!" [Kids Set]
Smoke & Mirrors	That's how we do it! [Core Expansion 4, Party Box Expansion 1]
Snakes	Surprising, snakes move rapidly without legs. Also surprising, they find OTHER snakes attractive. [Core Set, Party Box]
Snakes	Long, thin reptiles without arms or legs. Their forked tongues are used for smelling. [Kids Set]
Sneezing	Ah-ah-ah-choo! [Junior Set (1st) & (2nd)]
Snips & Snails	And puppy dog tails. [Core Expansion 4, Party Box Expansion 1]
Snoopy	The little, white beagle from the "Peanuts" cartoon. [Kids Set]
Snoopy & The Red Barron	Characters in the Peanuts comic strip. Talk about a dog fight! [Core Expansion 4, Party Box Expansion 1]
Snow	Transparent ice crystals which form around dust and other small particles. Get my drift? [Core Set, Party Box]
Snow Cones	You don't have to wait for snow. [Junior Set (1st) & (2nd)]
Snow White	"Mirror, mirror, on the wall, who is the fairest of them all?" [Kids Set]
Snowballs	Just right for throwing! [Kids Set]
Snowboarding	Snowboarding was declared an official Olympic sport in 1994. [Junior Set (2nd)]
Snowflakes	They say each one is different, but who would know? [Junior Set (2nd)]
Snowstorm	Lots of snow blowing around. Maybe school will be closed! [Kids Set]
Soccer	A favorite team sport for Kids Set. KICK IT! [Kids Set]
Social Security	American program designed to provide income and services in the event of retirement, sickness, disability, death or unemployment. [Core Expansion 2, Party Box]
Socks	"Black socks, they never get dirty, the longer you wear them the stronger they get." -Bill Harley [Core Set, Party Box]
Soldiers	Men and women who serve in the military. [Junior Set (1st) & (2nd)]
South Africa	Two oceans, rugged mountains, traditional villages, game sanctuaries, wineries...forget the past and bring on the tourists. [Core Set, Party Box]
South Park	Highly-rated, highly offensive animated cartoon series. "Oh my God! We killed Kenny!" [Core Expansion 2, Party Box]
Soy Sauce	A brewed seasoning made from soybeans, wheat, and salt. [Core Expansion 2, Party Box]
Space & Time	Infinite. [Core Expansion 4, Party Box Expansion 1]
Spaghetti	Looks like a plate of worms! [Kids Set]
Spam	Mystery meat, or mystery E-mails ... [Core Expansion 1, Party Box]
Sparklers	They're still fireworks! [Junior Set (2nd)]
Speeding Tickets	"No, officer, I don't have any idea how fast I was going." [Core Expansion 1, Party Box]
Spelling Bees	Spelling contests. They have nothing to do with bees. [Junior Set (1st) & (2nd)]
Spider-Man	He's a student. He's a superhuman crime fighter. He's Spider-Man! [Junior Set (2nd)]
Spiders	There are more than 34,000 species of spiders. Try not to think about THAT right before bedtime. [Core Set, Party Box]
Spiders	They have eight legs and they spin webs to catch their food. [Kids Set]
Spiders & Snakes	Creepy! Legs or no legs. [Core Expansion 4, Party Box Expansion 1]
Spike Lee	1957-, American film maker and Knicks fan. Best known for Do the Right Thing, Malcolm X, and 4 Little Girls. [Core Set, Party Box]
Spilled Milk	Got milk? WHOOPS! Apparently not ... [Core Expansion 2, Party Box]
Spinach	Raw or cooked- it's full of vitamins. [Junior Set (2nd)]
Spit	Ladies and gentlemen, straight from the Salivary Glands ... [Core Set, Party Box]
Spit	Spit that gum out right now! [Kids Set]
Spit & Polish	We could do with less spit and more polish. [Core Expansion 4, Party Box Expansion 1]
Spontaneous Combustion	The ignition of substances without application of an external heat source. A good plot for "The X-Files." [Core Expansion 1, Party Box]
Sport Utility Vehicles	Need new tires? [Core Expansion 2, Party Box]
Sports Channels	Any team, any time. [Core Expansion 2, Party Box]
Square Dancing	"Swing your partner!" [Junior Set (2nd)]
Squirrels	Small animals with big brown eyes and bushy tails. They like nuts and can run on telephone lines. [Kids Set]
Stalactites & Stalagmites	The ups and downs of spelunking. [Core Expansion 4, Party Box Expansion 1]
Stamp Collecting	If you can't lick 'em, collect 'em. [Core Expansion 3, Party Box Expansion 1]
Stanley & Livingston	Britons who explored Africa, I presume. [Core Expansion 4, Party Box Expansion 1]
Star Fruit	Looks like plastic, tastes like lemons. [Core Expansion 2, Party Box]
Starry Night	A sky bright with stars, a classic Van Gogh painting, and a Don McLean song. Three cards in one! [Core Expansion 1, Party Box]
Stars & Stripes	Three cheers for the red, white, and blue! [Core Expansion 4, Party Box Expansion 1]
Starfish	A star-shaped sea creature with five or more arms. If one breaks off, another arm will grow. [Junior Set (1st) & (2nd)]
Stars	Points of sparkling light that you can see in the night sky. Make a wish! [Kids Set]
State Fair	Aw, gee whiz, a blue ribbon for Bessie! [Core Expansion 2, Party Box]
Steak And Potatoes	Hot off the grill! [Core Expansion 2, Party Box]
Stephen King	1947- , American author of horror novels, who's sold more than 100 million copies of his books. Talk about frightening ... [Core Set, Party Box]
Steve Martin	1945- , American comedian, actor, writer, and "wild and crazy guy." [Core Expansion 1, Party Box]
Steven Spielberg	1947-, American movie director and producer, and overachiever. From E.T. to Schindler's List... too many to list. [Core Set, Party Box]
Sticks & Stones	When words are not enough. [Core Expansion 4, Party Box Expansion 1]
Stocks & Bonds	At least they're worth the paper they're printed on... We hope. [Core Expansion 4, Party Box Expansion 1]
Stomach Ache	You ate the whole thing? [Junior Set (2nd)]
Stonehenge	Prehistoric stone monument located north of Salisbury, England. [Core Expansion 1, Party Box]
Stop Signs	Gee, Officer, I THOUGHT it was green! [Core Expansion 3, Party Box Expansion 1]
Strained Peas	The strain comes when you have to eat them. [Core Expansion 3, Party Box Expansion 1]
Strawberries	Strawberry shortcake! [Junior Set (2nd)]
Strawberry Shortcake	Summertime and the eating is easy ... [Core Expansion 2, Party Box]
Street Mimes	A mime is a terrible thing to waste. On second thought . . . [Core Expansion 3, Party Box Expansion 1]
Stretch Limos	Stretch your legs, stretch your wallet. [Core Expansion 3, Party Box Expansion 1]
Strip Malls	Almost as attractive as stip mines. [Core Expansion 3, Party Box Expansion 1]
Stuart Little	A clever little mouse who is a character in a book and a movie. [Kids Set]
Stubbed Toes	It'll feel better when it quits hurting. [Core Expansion 2, Party Box]
Stunt People	When you need someone to take the fall. [Core Expansion 2, Party Box]
Substitute Teachers	"Ms. Jones lets us eat candy and get drinks whenever we want!" [Junior Set (2nd)]
Sugar & Spice	And everything nice. [Core Expansion 4, Party Box Expansion 1]
Suit & Tie	It's business as usual! [Core Expansion 4, Party Box Expansion 1]
Summer	SCHOOL'S OUT! [Kids Set]
Summer Camp	If the bugs don't get you, the poison ivy will! [Core Expansion 1, Party Box]
Summer Camp	Day camps and sleepover camps. Either way, you'll have lots of fun. [Kids Set]
Sumo Wrestlers	Wrestlers usually weigh 300-400 pounds and win this Japanese form of wrestling by forcing an opponent out of the ring. [Core Expansion 3, Party Box Expansion 1]
Sunburns	Next time, use some sunscreen. [Junior Set (1st) & (2nd)]
Sunday Drivers	Now available ANY day of the week! [Core Expansion 1, Party Box]
Sunflower	Tall plants with large, yellow flowers. Toast the seeds for a tasty snack. [Kids Set]
Sugar	"Sugar is sweet and so are you." [Junior Set (2nd)]
Sunken Ships	Early ships would often sink in battles or bad weather. [Junior Set (2nd)]
Sunshine	Warms the Earth and helps plants to grow. [Kids Set]
Superman	Fictional comic book superhero loved by Lois Lane and Jerry Seinfeld. [Core Set, Party Box]
Superman	Faster than a speeding bullet! [Junior Set (1st) & (2nd)]
Supermarkets	It's a meat market, bakery, flower shop, and toy store- all in one! [Junior Set (2nd)]
Supermodels	Long legs = big bucks. [Core Expansion 2, Party Box]
Surf & Turf	Steak and lobster. No need to choose. [Core Expansion 4, Party Box Expansion 1]
Surfing	The waves or the web. [Junior Set (2nd)]
Surfing The Net	www.otb-games.com [Core Set, Party Box]
Surprise Parties	SURPRISE! Oh. He had a heart condition . . . that WAS a surprise . . . [Core Expansion 3, Party Box Expansion 1]
Surprise Parties	Everybody hide! [Junior Set (2nd)]
Sushi	Who would ever have guessed that raw fish could be so fashionable? [Core Expansion 2, Party Box]
Swamps	Wet, spongy land, often covered with water. A great place to live- if you're a mosquito. [Junior Set (2nd)]
Swans	The "Ugly Duckling" was actually a baby swan. [Junior Set (2nd)]
Swimming	A great way to cool down on a hot summer day! [Kids Set]
Swiss Bank Accounts	Do you think everyone in Switzerland has one? [Core Expansion 1, Party Box]
Swiss Cheese	Guess it comes from holey cows ... [Core Expansion 2, Party Box]
Swiss Chocolate	"What use are cartridges in battle? I always carry chocolate instead." -George Bernard Shaw [Core Set, Party Box]
Swordfighting	As a sport, sword fighting is called "Fencing." It is an Olympic event. [Junior Set (2nd)]
Tacos	Meat, cheese, and hot sauce all wrapped up in a tortilla. [Junior Set (2nd)]
Taking A Bath	Bathing facilities have been found in excavations in India from before 2000 BC. Soap-on-a-Rope hasn't. [Core Set, Party Box]
Taking A Bath	Don't Forget the bubbles and toys. [Kids Set]
Taking A Shower	That'll wake you up. [Junior Set (2nd)]
Talk Radio	Talk about air pollution. [Core Expansion 2, Party Box]
Tarred & Feathered	It's a sticky situation. [Core Expansion 4, Party Box Expansion 1]
Tarzan & Jane	He went ape over her. [Core Expansion 4, Party Box Expansion 1]
Tattoo Parlors	"With nothing to show but this brand new tattoo . . . how I got it here I haven't a clue." - Jimmy Buffett [Core Expansion 3, Party Box Expansion 1]
Tattoos	Tattoos can be painful. Junior Setorary tatoos don't hurt at all. [Junior Set (2nd)]
Tea & Crumpets	Upper-crust toast & jelly. [Core Expansion 4, Party Box Expansion 1]
Teachers	If you can play this game, thank a teacher. [Core Set, Party Box]
Teachers	"What do you mean, you didn't know there was a test today?" [Junior Set (1st) & (2nd)]
Teenagers	Ages thirteen to nineteen. [Junior Set (1st) & (2nd)]
Teeth	Adults have 32 permanent teeth. [Junior Set (1st) & (2nd)]
Telemarketers	"No, thank you ... No, I'm not interested ... No, I have to go now ..." [Core Expansion 1, Party Box]
Teletubbies	Colorful characters with televisions in their stomachs. Tinky Winky is purple. [Kids Set]
Televangelists	Not to be confused with Teletubbies. [Core Expansion 1, Party Box]
Television	One-hundred and sixty-four channels, and nothing worth watching. [Core Set, Party Box]
Television	If you get your homework done... [Junior Set (2nd)]
Telling Scary Stories	"It was a dark and stormy night . . ." [Junior Set (1st) & (2nd)]
Telling The Truth	"There are two kinds of truth. There are real truths and there are made-up truths." -Marion Barry, ex-mayor of Washington, D.C. [Core Expansion 2, Party Box]
Tents	A pup tent will hold one or two people, but a circus tent can hold hundreds. [Junior Set (1st) & (2nd)]
Terrorist Attack	We will never negotiate with terrorists. [Core Set, Party Box]
Texas	Famous for oil wells, barbecues, and cowboys. The capital of Texas is Austin. [Junior Set (2nd)]
Thanksgiving Day	The fourth Thursday of November in the U.S.; the second Monday in October in Canada. [Core Set, Party Box]
Thanksgiving Day	A harvest festival celebrated on the fourth Thursday in November in the U.S. [Junior Set (1st) & (2nd)]
The 1920s	Pros: the Jazz Age. Cons: Presidents who look like librarians. [Core Set, Party Box]
The 1950s	Pros: Barbies, barbecues, and bikinis. Cons: McCarthy, the Korean War, television. [Core Set, Party Box]
The 1960s	Pros: the Moon Lsnding, the music. Cons: hippies who refuse to believe they're over. [Core Set, Party Box]
The 1970s	Pros ... uh ... pros ... uh ... GIVE US A MINUTE, OKAY? [Core Set, Party Box]
The 1980s	Pros: meant the end of the 1970s. Cons: '80s nostalgia. [Core Set, Party Box]
The 1990s	Dot-coms, Clinton and designer coffee. The good old days. [Core Expansion 3, Party Box Expansion 1]
The 21st Century	The future is NOW! [Core Set, Party Box]
The Academy Awards	The statue known as "Oscar" weighs only eight and a half pounds. So why does it carry so much weight? [Core Set, Party Box]
The Atlantic & Pacific	Oceans apart. [Core Expansion 4, Party Box Expansion 1]
The Baby-Sitters Club	This series of books, written by Ann M. Martin, is a favorite of girls, world-wide. [Junior Set (2nd)]
The Beach	A day at the beach is no day at the beach, ya know? [Core Set, Party Box]
The Beach	Sun, surf, and sand. [Junior Set (1st) & (2nd)]
The Beatles	1960s British band. Only the most revolutionary, influential and universally acclaimed group of the 20th century. That's all. [Core Set, Party Box]
The Big Dipper	Group of stars in the Northern sky that form part of the constellation Ursa Major. [Core Expansion 3, Party Box Expansion 1]
The Birds & The Bees	We'll tell you about them sometime. [Core Expansion 4, Party Box Expansion 1]
The Chicken & The Egg	Which came first? The egg. Look it up! [Core Expansion 4, Party Box Expansion 1]
The Chicken Dance	You put your hands in your armpits... [Junior Set (2nd)]
The CIA	The Central Intelligence Agency is responsible for keeping the U.S. government informed of foreign actions affecting the nation's interest. [Core Expansion 2, Party Box]
The Circus	A show featuring trained animals, clowns and acrobats. [Kids Set]
The Cold War	The post-World War II struggle between the US and its allies, and the former USSR and its allies. Things could have gotten hot. [Core Expansion 1, Party Box]
The Common Loon	A spotted, red-eyed diving bird -or various friends or family. [Core Expansion 1, Party Box]
The Dalai Lama	Title of the leader of Tibetan Buddhism, in exile since 1959. Hello, Dalai! [Core Expansion 3, Party Box Expansion 1]
The Dallas Cowboys	National Football League team known for their cheerleaders and their performance, both on and off the field. [Core Expansion 1, Party Box]
The Dixie Chicks	Female country and western band with pop leanings. Winners of multiple Country Music Association awards. Goodbye, Earl! [Core Expansion 3, Party Box Expansion 1]
The Dump	Just remember to recycle. [Core Set, Party Box]
The Earth	Third planet from the sun. Home to Earthlings. [Junior Set (1st) & (2nd)]
The Eiffel Tower	Designed and built by French engineer Alexandre Gustave Eiffel for the Paris World's Fair of 1889. [Core Set, Party Box]
The Electric Chair	In U.S. prisons, an alternating current of about 2000 volts is used for electrocution. [Core Set, Party Box]
The End Of The World	"It's the end of the world as we know it, and I feel fine ..." -REM [Core Expansion 1, Party Box]
The Everglades	A vast marsh covering much of southern Florida. Watch out for alligators! [Core Expansion 1, Party Box]
The Far Left	They get high Marx from some. [Core Expansion 2, Party Box]
The Far Right	Far right for some and far wrong for others. [Core Expansion 2, Party Box]
The FBI	The Federal Bureau of Investigation: the investigative agency for the U.S. Department of Justice. They're listening ... [Core Expansion 1, Party Box]
The First Day Of School	"Fear has many eyes." -Cervantes [Core Set, Party Box]
The First Day Of School	Get your backpack, your lunch, and get going! [Kids Set]
The French Riviera	Holiday home of the rich, the famous, and the half-naked. [Core Set, Party Box]
The Godfather	The 1972 critically acclaimed Mafia movie that made us as offer we couldn't refuse. [Core Expansion 1, Party Box]
The Grand Canyon	217 miles long, 4 to 18 miles wide, and more than 1 mile deeps. Now THAT'S grand. [Core Set, Party Box]
The Grateful Dead	American rock band, founded in 1965 and best known for their "Dead Head" fans. [Core Set, Party Box]
The Graveyard Shift	It WILL be the death of me . . . [Core Expansion 3, Party Box Expansion 1]
The Great Barrier Reef	Coral reefs, shoals and islets off the northern coast of Australia. Scuba heaven. [Core Expansion 3, Party Box Expansion 1]
The Great Chicago Fire	The noteworthy fire of 1871 ... a hot time in the old town ... [Core Expansion 1, Party Box]
The Great Depression	Prozac was invented six decades too late. [Core Set, Party Box]
The Great Wall Of China	A 1500 mile long wall across northern China. Built for fortification but better for tourism. [Core Expansion 3, Party Box Expansion 1]
The Green Bay Packers	Twelve time National Football League world champions, beloved by "Cheeseheads" everywhere. Are those brats done yet? [Core Set, Party Box]
The Gulf War	January - February, 1991. This six week conflict with Iraq was also known as "Desert Storm." [Core Set, Party Box]
The Ice Age	Polarity analysis of deep-sea sediment suggests the Pleistocene age began more than 1.8 million years ago. Bla-bla-bla. [Core Expansion 3, Party Box Expansion 1]
The Indy 500	Contestants must drive the full 500 miles. Bathroom breaks ARE allowed. [Core Set, Party Box]
The Internet	Computer-based worldwide information network, and global shopping market. [Core Expansion 2, Party Box]
The IRS	The Internal Revenue Service: agency of the U.S. Department of the Treasury responsible for collecting taxes. A human audity. [Core Expansion 1, Party Box]
The JFK Assassination	November 22, 1963. The funeral of President Kennedy was watched on television by millions around the world. [Core Set, Party Box]
The Judge	Smile when you play this card. [Core Expansion 3, Party Box Expansion 1]
The KKK	IF they're supposed to be the master race, why do they keep misspelling "Clan"? [Core Set, Party Box]
The Land Of Oz	"I've a feeling we're not in Kansas anymore, Toto." -Dorothy, "The Wizard Of Oz" [Core Set, Party Box]
The Last Day Of School	Almost as good as a birthday! [Junior Set (1st) & (2nd)]
The Library	Books, magazines, newspapers, tapes, and computers. SHHHH! [Junior Set (1st) & (2nd)]
The Little Mermaid	The 1837 story by Hans Christian Anderson or the 1989 animated film by Disney. Guess which made more money? [Core Expansion 1, Party Box]
The Little Mermaid	A character in a folktale who gave up her home under the sea so that she could live on land. [Kids Set]
The Lunchroom	What's for lunch? [Junior Set (2nd)]
The Mafia	A loose association of criminal groups, bound by a blood oath and sworn to secrecy. Of course, now we have to kill you. [Core Set, Party Box]
The Mall	Great place to shop and meet friends. [Junior Set (1st) & (2nd)]
The Marx Brothers	Chico, Groucho, Harpo, amd sometimes Zeppo. Their 1930s films include Duck Soup and Animal Crackers. [Core Set, Party Box]
The Metric System	No, thank you. We like our inches and feet! [Core Expansion 1, Party Box]
The Midwest	America's central plains states. They're not like folks 'round here ... [Core Set, Party Box]
The Milky Way	The galaxy that includes the sun, its solar system, and a chewy layer of caramel. [Core Set, Party Box]
The Mississippi River	The Algonquin words "Misi sipi" mean "big river." What's Algonquin for "muddy"? [Core Set, Party Box]
The Moon	There's a new moon and there's a full moon, and sometimes there's a man in the moon. [Junior Set (1st) & (2nd)]
The Mounties	The Royal Canadian Mounted Police. They always get their man. [Core Expansion 3, Party Box Expansion 1]
The National Enquirer	American tabloid newspaper. Inquiring minds want to know ... Why the heck does this thing sell? [Core Expansion 1, Party Box]
The New York Yankees	Legendary American baseball team. With so much success, it's obvious why they're reviled. [Core Set, Party Box]
The North Pole	Things can only go south from here . . . [Core Expansion 3, Party Box Expansion 1]
The NRA	National Rifle Association. They're gunning for your vote. [Core Set, Party Box]
The Ocean	How deep is the ocean? 12,000 feet. If they'd known that, maybe they wouldn't have written that stupid song. [Core Set, Party Box]
The Ocean	Almost three-fourths of the Earth's surface is covered by the four oceans. [Junior Set (1st) & (2nd)]
The Old Man And The Sea	Ernest Hemingway's classic novel - fishing, hunger, fishing, torment, fishing, personal loss ... fishing ... [Core Expansion 2, Party Box]
The Olympics	An international athletic competition held every four years. The thrill of victors and the agony of defeat. [Core Expansion 1, Party Box]
The Opera	It ain't over 'til the fat lady sings. Unfortunately, sometimes, not even then. [Core Set, Party Box]
The Ozone Layer	Short for ozonosphere. Theories about the ozone layer are full of holes. [Core Expansion 1, Party Box]
The Pentagon	The five-sided home of the U.S. Department of Defense. [Core Expansion 1, Party Box]
The Police	They keep order and arrest those who break the law. [Junior Set (1st) & (2nd)]
The President	A U.S. president must be at least 35 years old and a natural born citizen. [Junior Set (1st) & (2nd)]
The Princess & The Pea	The true test of a princess, fairy tale or otherwise. [Core Expansion 4, Party Box Expansion 1]
The Pyramids	The Egyptian pyramids were built from about 2700 BC to about 1000 BC. Tut, tut, tut ... [Core Set, Party Box]
The Renaissance	Beginning in the 1300s, started in Italy and spread across Europe. Kind of like Espresso bars ... [Core Set, Party Box]
The Rolling Stones	British "bad boy" rock band formed in 1962. Still touring? [Core Set, Party Box]
The San Andreas Fault	Geological feature in California stretching 600 miles. Like the state doesn't have enough faults already. [Core Set, Party Box]
The Scarlet Letter	Hawthorne's 1845 novel about Puritan New England, moral conflicts, guilt, and down-right nastiness. (It was an "A".) [Core Expansion 3, Party Box Expansion 1]
The South	Dixie: South of the Mason-Dixon line that is. They're not like folks 'round here ... [Core Set, Party Box]
The Statue Of Liberty	"Give me your tired, your poor/ Your huddled masses yearning to breathe free ..." -Emma Lazarus [Core Set, Party Box]
The Statue Of Liberty	"Lady Liberty" was a gift to the U.S. from the people of France. [Junior Set (2nd)]
The Super Bowl	Who needs another national holiday? [Core Expansion 2, Party Box]
The Supreme Court	The highest court in the United States. Robes, but no wigs. [Core Expansion 1, Party Box]
The Symphony	It's music to our ears. [Core Expansion 3, Party Box Expansion 1]
The Three Stooges	Nyuk, nyuk, nyuk. A wiseguy, eh? [Core Expansion 3, Party Box Expansion 1]
The Three Tenors	Opera stars Placido Domingo, Jose Carreras, and Luciano Pavarotti began recording as The Three Tenors in 1990. [Core Expansion 2, Party Box]
The Titanic	It sank in 1912. Get over it! [Core Expansion 1, Party Box]
The U.S. Constitution	We the people . . . [Core Expansion 3, Party Box Expansion 1]
The Universe	Everything. The big "It." Huge. Massive. THAT big. [Core Set, Party Box]
The Vatican	The Papal State in the middle of Rome. Home of the Pope, Swiss Guards, and lots of pigeons. [Core Expansion 1, Party Box]
The Vietnam Memorial	"The Wall," built in 1982, was designed by 21-year-old architecture student, Maya Lin. [Core Expansion 2, Party Box]
The Williams Sisters	Venus, 1980-, and Serena, 1981-, Williams, American tennis champs. One heck of a sister act. [Core Expansion 2, Party Box]
The Wright Brothers	In 1903, Wilbur and Orville made the first powered airplane flights in history. Although there were delays at the airport. [Core Set, Party Box]
The YMCA	The Young Men's Christian Association has 30 million members in 110 countries. "It's fun to stay at the Y-M-C-A." -The Village Peopl [Core Expansion 1, Party Box]
The Young & The Restless	Launched in 1973, this soap opera isn't young, but it's still restless. [Core Expansion 4, Party Box Expansion 1]
The Zoo	"Oh! Lions and tigers and bears. Oh my." [Kids Set]
Thelma & Louise	1991 Ridley Scott film starring Susan Sarandon and Geena Davis as two over-the-edge women. [Core Expansion 4, Party Box Expansion 1]
Thomas Edison	1847-1931, American inventor, developed a light bulb, generator, sound-recorder, and motion picture projector. Show off. [Core Set, Party Box]
Three Men & A Baby	The 1987 comedy film. You do the math. [Core Expansion 4, Party Box Expansion 1]
Throwing Rocks	Be careful so that you don't break any windows. [Kids Set]
Throwing Up	It's proof that you really are sick. [Kids Set]
Thunder	"Here it comes again, Thunder and Lightning..." -ELO. [Core Set, Party Box]
Thunder	A booming sound wave created by the heat from lightning. [Junior Set (1st) & (2nd)]
Thunder & Lightning	Nature's fireworks. [Core Expansion 4, Party Box Expansion 1]
Thunderstorms	Don't stand under a tree if you hear thunder! [Kids Set]
Tibet	Mountainous region of China and religious enclave for a form of Buddhism called Lamaism. Known as the roof of the world. [Core Expansion 1, Party Box]
Ticks	All ticks are bloodsucking parasites, but not all bloodsucking parasites are ticks. [Core Expansion 2, Party Box]
Tidal Waves	The gigantic ocean waves that strike with tremendous force, and cause considerable damage to life and property. Kind of like Spring Break. [Core Expansion 1, Party Box]
Tiger Woods	1975- , American star of the golf circuit. Known for his athletic skill, and youthful, classic style. [Core Expansion 2, Party Box]
Tightrope Walking	If you get really good, you can join the circus. [Junior Set (2nd)]
Timbuktu	City of 20,000 located in the West African nation of Mali. The official name if Tombouctou. From here to Timbuktu. [Core Expansion 3, Party Box Expansion 1]
Time Travel	"What do you mean I missed my connection in the 14th Century?" [Core Expansion 3, Party Box Expansion 1]
Timothy McVey	1961-2001, the Oklahoma City Bomber. [Core Expansion 3, Party Box Expansion 1]
Toasted Marshmallows	How do you like yours - golden brown or flaming? [Core Expansion 1, Party Box]
Toasted Marshmallows	Add chocolate and graham crackers and you'll wish you had s'more. [Junior Set (1st) & (2nd)]
Toasters	Wait -don't stick that fork in there! [Core Expansion 1, Party Box]
Tobacco Companies	Who says tobacco's not addictive? THEY can't give it up ... [Core Expansion 2, Party Box]
Toenails	A horse's foot is actually a toe. The hoof is a toenail. [Junior Set (1st) & (2nd)]
Toes	"This little piggy went to market ..." [Core Expansion 1, Party Box]
